audio_file,label,chroma_stft,spec_cent,spec_bw,rolloff,zcr,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
blues.00020.au,blues,0.3027323,1389.955510410899,1911.4851516926421,3005.773491165586,0.05256015080785604,-230.413,127.094185,7.1511,39.78209,1.9511324,17.411688,-5.625576,8.252521,-18.105354,13.839342,-3.7635853,2.561243,-4.3294525,6.81776,-6.157659,-6.2147574,-4.5154333,-1.8505989,-0.53905606,1.5080264
blues.00071.au,blues,0.30526218,2429.2609341606344,2286.6252810980545,5065.0277058037445,0.13468663832720587,-89.3579,93.78605,-14.574537,54.39165,-33.50838,19.420994,-19.7616,13.02632,-13.865957,14.607765,-14.969527,10.585571,-18.026936,6.654247,-10.204747,6.527643,-10.846745,3.319424,-6.1890244,2.9948406
blues.00045.au,blues,0.4295109,1739.0196209456465,2290.401738921507,4551.155813116777,0.048051863631965945,-163.21114,89.791046,12.979254,80.69128,3.6607852,39.741978,-5.4038315,26.500496,-13.16074,2.7102127,-20.552357,6.00864,-2.9100604,-0.43461236,-17.545473,4.1545343,-5.9902267,-7.8604217,-8.565096,1.8577118
blues.00014.au,blues,0.32916272,1172.065695245186,1705.8175015242064,2344.952487059791,0.045045834945820436,-305.70517,113.06093,12.118721,45.030003,17.769758,14.579918,4.1667323,0.22527425,-7.0217476,13.644271,8.934528,1.2984786,5.9544773,8.543867,1.117664,0.5915593,0.057474047,-3.712341,-1.0044476,-1.8024343
blues.00004.au,blues,0.3085901,1835.4946028033323,1748.3624480992842,3580.945013182082,0.1015001421004257,-160.26604,126.19881,-35.60545,22.153301,-32.48927,10.864513,-23.35793,0.5031179,-11.805833,1.206805,-13.083821,-2.8063836,-6.934123,-7.558618,-9.173553,-4.5121646,-5.4535384,-0.9241607,-4.4093328,-11.703781
blues.00055.au,blues,0.43283615,2032.0949869239075,1976.2980139018657,4023.5256702907313,0.11316673822078173,-98.67474,104.79541,-35.109562,60.70162,-2.831404,22.236792,-7.8365197,19.030045,-11.581365,17.020948,-5.386073,12.202055,-9.961466,0.35786718,-4.265253,6.1348867,-4.830016,1.5036926,-1.491254,3.509777
blues.00061.au,blues,0.45190534,2504.026852302045,2180.4386914668803,5077.1526324859715,0.16758439858262383,-82.454704,94.14776,-27.120918,75.65509,-27.509953,35.57621,-20.278538,25.1092,-15.36231,11.3297415,-13.398637,8.139763,-8.494857,8.28336,-10.346549,-3.4620607,-5.223508,-2.5958476,-8.363733,-6.978243
blues.00030.au,blues,0.2630161,1379.0817422026994,2004.0008502510527,3015.831763677922,0.03937580120452786,-206.9876,117.78147,23.256245,28.294065,-1.0995971,18.864937,-21.95371,17.855116,-25.583355,2.1285505,-17.789053,-8.015468,-17.61634,-8.138554,-8.646156,-15.538987,-15.331505,-9.664871,-10.10331,-17.8351
blues.00092.au,blues,0.3910099,918.4054526566988,1437.609189426245,1599.673660325561,0.03231802075270898,-332.48233,128.04294,28.93669,41.82835,31.281246,23.353075,5.816309,8.992064,-3.8466272,3.7334838,-0.85898703,-0.4242172,1.4956098,-1.555774,-0.83708715,2.156456,-3.8998222,-4.1988564,-5.930102,-3.4344287
blues.00010.au,blues,0.3039545,1410.469096142796,1512.6209828983224,2767.2749333337365,0.06298072271671827,-173.7075,137.1564,-23.766518,26.98937,-16.668423,4.1984506,-12.56663,5.834843,-2.8817363,-1.2086807,-1.9657364,1.8005352,-2.9883747,-1.8693886,-0.8001556,-3.0237815,-0.445196,-1.9982274,-0.7435987,-4.9861126
blues.00041.au,blues,0.3869505,2390.772194471327,2463.394088320832,5403.783990724168,0.10228887504837461,-107.16152,88.46617,-4.1749544,55.48419,-8.007365,38.415665,-6.399442,28.574484,-19.820578,13.247096,-19.241852,12.072803,-4.5800486,3.7917395,-16.991062,11.62459,-7.3602033,-3.6573021,-7.1774383,1.9771922
blues.00086.au,blues,0.36586493,1245.6093950200714,1634.4150288075832,2517.6847759046054,0.04882661329334365,-212.79037,139.05737,9.459222,35.44129,12.717559,20.413843,-5.5702224,10.885778,-8.735099,8.0546055,0.16672792,2.6407175,-1.0250161,-1.4069322,-4.7048016,1.1386138,-9.4721,-2.187313,-4.1005363,-3.352784
blues.00075.au,blues,0.46643588,2225.2166471599567,2255.19500508031,4703.188227130901,0.10858664497871517,-86.35233,92.67525,-15.377407,54.05977,0.8832092,31.563927,-14.615397,23.320065,-14.97542,15.335823,-7.0472016,12.181272,-6.0976243,7.025419,-5.805348,7.432128,-6.075142,3.3829908,-4.2769337,1.2381928
blues.00024.au,blues,0.26312858,1120.3876188758713,1447.83993380587,2325.1026070892995,0.047297899937113,-274.28876,130.41742,-6.3948016,70.410675,13.265855,9.463105,7.7231874,-1.245347,-0.5750206,-2.299992,3.783482,0.080914855,-0.93968236,2.2953725,4.290513,-1.6619253,-10.444824,-6.797826,-1.0681643,-1.5961301
blues.00034.au,blues,0.2622485,1536.783075884712,2157.138099903554,3601.0282250749806,0.04570040392801858,-217.2112,105.79117,15.618613,25.26306,-1.4379987,30.195396,-17.713642,17.321499,-27.209541,4.3398285,-20.063429,-10.695904,-14.224881,-5.1562123,-3.4715784,-6.184278,-15.325319,-6.845779,-9.828355,-13.941391
blues.00065.au,blues,0.2927299,2816.676938173266,2372.1646427132314,5614.4493835260255,0.14631846519446595,-118.3335,74.85385,-19.858368,46.94158,-32.549698,23.827168,-26.361835,17.685265,-13.8112545,11.941499,-17.876518,7.54486,-22.888935,4.759723,-12.79163,5.6088552,-14.725108,6.6844525,-9.159456,-2.2437758
blues.00096.au,blues,0.2605738,1132.3406288744395,1582.4920466586439,2065.4791769966623,0.048313766810178016,-314.5828,139.92674,11.86585,30.113312,-7.5497637,14.914179,-2.699563,6.70793,-6.3916016,2.8193502,-11.715414,2.0774803,-11.442501,-9.504389,-15.185494,-9.355572,-5.6727715,1.5647726,0.89093584,-7.9603767
blues.00051.au,blues,0.39375556,1977.1723772350394,1927.803692383919,3942.834491552583,0.1066270952254257,-55.57924,114.93585,-37.05283,64.896515,-7.1393538,15.238384,-16.222616,18.63081,-9.745892,21.460043,-5.641416,12.782317,-16.52868,3.7937877,-7.8908715,8.47761,-4.06521,3.2074416,-5.178251,-1.2795235
blues.00000.au,blues,0.34994322,1784.4204464946642,2002.6501916232642,3806.4853160373937,0.08306639113293343,-113.59675,121.5573,-19.158825,42.351032,-6.376458,18.618876,-13.697911,15.344631,-12.285267,10.980492,-8.324325,8.810669,-3.6673682,5.751691,-5.1627626,0.75094783,-1.6919378,-0.40995264,-2.3002086,1.2199286
blues.00011.au,blues,0.3671375,1353.2604615658556,1757.2309414323688,2882.224238251016,0.04395891785990712,-287.91495,123.98007,5.4597507,33.678093,1.0919148,14.704471,-4.8985534,8.6549015,0.78404814,6.570927,-4.8786583,-3.1808658,-5.5564203,-6.7896266,-2.6446397,-2.9849262,-3.3852015,-1.8563895,1.8361506,-4.89742
blues.00040.au,blues,0.3977248,2272.495078762922,2356.855937297162,5108.319110693208,0.09765700585332818,-110.260086,90.70181,-2.5274873,74.053276,-11.7473,39.214672,-13.171819,20.535275,-17.163643,12.828713,-21.433582,5.9524055,-8.033586,4.239867,-16.485552,6.5425034,-5.695944,-3.6408634,-4.8568835,1.8545167
blues.00087.au,blues,0.3367731,1442.190270579292,1870.534155088231,3083.4146883465555,0.050889337025928794,-155.50493,125.63886,1.5965533,45.804523,0.90077835,25.367563,-10.787497,15.5663805,-11.920467,1.2644408,-6.649821,-0.792893,-7.7480574,0.41354805,-7.030263,3.9976788,-6.2566113,0.9582269,2.0198214,-5.7421885
blues.00074.au,blues,0.36715716,2515.864860951187,2531.4491585109317,5771.631766398994,0.12091612446787926,-56.004456,87.83711,-1.5984378,41.206783,-5.615634,27.782259,-24.000334,21.765877,-18.427973,12.324177,-13.717417,11.84905,-3.9775527,7.0980887,-4.465408,5.120333,-6.6489105,5.8699975,-3.6964357,-1.9659809
blues.00025.au,blues,0.29094842,1109.5696272816494,1463.2881312997417,2243.569766773897,0.05172493288022446,-249.28198,130.99792,0.66543674,66.69611,17.905895,4.622958,6.6100373,1.2453743,1.4191753,-1.5842934,-0.97415924,-3.5750647,-2.9269147,4.5986853,7.478115,-0.17876875,-2.8188577,-2.6676357,0.75166684,-0.5331791
blues.00035.au,blues,0.2883302,1506.9793924502917,2096.6376311044614,3404.796078330592,0.045430186363196595,-171.78606,120.280235,15.336581,21.097279,-5.4100204,24.192474,-24.140308,18.545324,-22.352987,1.3026391,-20.761292,-4.984545,-17.119596,-7.898076,-15.321157,-9.35015,-8.90613,-8.516965,-14.33001,-19.935202
blues.00064.au,blues,0.3324796,2553.2324147739323,2280.1286685771834,5148.102203463623,0.14685171971749225,-85.150246,88.80672,-16.32261,59.224514,-35.990242,14.385729,-22.308613,9.647323,-14.820338,11.177996,-14.804456,8.478452,-19.590225,6.41321,-13.779666,6.112036,-13.154643,3.9334557,-7.615453,3.752625
blues.00097.au,blues,0.37515822,1236.574280127488,1602.3091243224765,2604.15091972233,0.04462595842202012,-148.63918,145.7463,-9.363639,48.453766,10.557436,18.006432,-2.6260478,16.95549,-11.512661,8.724417,-8.164551,3.2306929,-0.66705984,-0.7277912,-6.821161,-3.9425461,-15.739369,-5.6046867,-5.8027697,-0.04872892
blues.00050.au,blues,0.4008597,1945.8484252463334,2082.246625888384,4175.874749056695,0.08580598152089783,-82.97902,107.052124,-25.320452,57.12499,0.085439295,34.6968,-11.04202,20.532698,-11.213177,14.834125,-10.229334,12.539581,-9.762303,2.5622528,-6.300853,2.9967847,-8.718455,-0.32658127,-2.9803467,0.7126002
blues.00001.au,blues,0.34098318,1529.8353159300755,2038.6175789692213,3548.8202074363876,0.056044256724071206,-207.5568,124.00672,8.93056,35.874687,2.9160368,21.523726,-8.554704,23.358671,-10.103617,11.903743,-5.560388,5.376803,-2.2391195,4.2169633,-6.0122733,0.93610954,-0.71653724,0.2938759,-0.28743085,0.5315728
blues.00083.au,blues,0.4272944,2314.748478923844,2261.6943491877055,5036.169546971749,0.11795053393479102,-19.86715,98.89781,-24.477808,49.591755,-16.202192,30.204454,-18.0293,27.562143,-11.405337,14.883301,-8.911968,11.674803,-10.88706,9.315448,-5.8330903,9.261363,-4.050388,3.2558987,-3.4668512,2.380785
blues.00021.au,blues,0.3210848,1046.7488400213697,1480.933763635752,1830.7889294698143,0.04793735185274768,-264.6984,138.85597,11.186485,48.52034,14.915178,20.572824,3.2078152,1.2471708,-15.846408,15.986909,3.368814,-1.5201286,1.8947264,6.3255515,-0.98660684,-2.4128592,-3.6830623,0.49694544,5.046816,-0.7800096
blues.00070.au,blues,0.32273418,2159.546653525316,2130.3768258746377,4685.046670163748,0.0983489895752709,-133.01599,105.722694,-22.138971,41.818615,-26.988737,19.122448,-26.566395,19.239805,-15.332086,6.9860506,-10.813205,6.791204,-11.727092,4.3973885,-6.0394406,1.9661136,-12.320322,3.2538934,-8.809823,-3.379921
blues.00044.au,blues,0.39021176,2279.124557649563,2375.102119678053,5198.360232893528,0.09257049088138544,-109.509285,86.92241,-8.607986,64.49456,-6.3041277,43.63951,-8.286754,28.546106,-14.079794,8.125041,-21.491404,11.087481,-5.0857944,3.9763596,-12.859742,12.343859,0.026216205,-0.74156845,-5.12662,3.3034415
blues.00015.au,blues,0.27031255,1420.5292934957079,1731.1922519421796,2930.540612755176,0.0637176797116873,-238.51897,120.08456,-4.2278843,42.30707,5.920909,13.91916,5.3616185,1.9018335,-16.933203,12.345274,3.9470155,-1.3848227,0.021880513,3.586694,-4.5039515,-5.5422683,-6.8882117,-4.8281417,1.7350057,-1.8888143
blues.00005.au,blues,0.30234644,1831.9423675966686,1729.4832411267007,3480.9372845818016,0.09403986975135449,-177.86905,118.19691,-17.550674,30.758635,-21.742746,11.903802,-20.734247,3.1805975,-8.583484,-0.93648726,-11.776275,-2.4206138,-9.339365,-9.939324,-3.9098926,-5.570624,-1.8390232,-2.7784207,-3.046866,-8.1158085
blues.00054.au,blues,0.45272836,2030.485223751619,1987.3204157951138,4062.942098611649,0.10338599615421827,-57.978786,108.98911,-36.200195,64.032845,1.4546835,26.30075,-17.470224,20.423563,-9.526499,18.171867,-6.0470276,13.862625,-11.287122,4.663285,-6.388997,3.2137742,-8.078658,-1.7236623,-5.4226737,-2.582367
blues.00060.au,blues,0.43089417,1946.5656516997744,1979.9099336776742,3955.8677460756094,0.09745368130804953,-67.77098,111.704185,-34.646107,61.334896,0.0502505,30.560614,-12.701725,21.159567,-13.1311455,16.282295,-6.335246,12.295833,-12.477989,1.6812786,-5.1420693,4.644003,-6.9192176,1.0407197,-4.7368717,-0.66003627
blues.00031.au,blues,0.2534871,1331.0739701050654,1973.6434372895214,2900.174129710478,0.04296723829334365,-221.80254,110.84307,18.620985,30.922995,3.2913303,22.587444,-20.4183,12.120994,-26.347952,-4.3562713,-26.406673,-13.037724,-12.6522255,-1.8219059,-7.260096,-6.6602516,-14.682693,-11.719264,-11.025215,-13.3872595
blues.00093.au,blues,0.37769046,569.9307210492512,995.4071254153657,927.4277253047601,0.021700549051857584,-350.4362,169.54575,31.82037,16.682835,28.710146,19.256973,7.8633947,10.036764,4.7351065,2.9074657,3.9155526,1.8216898,-5.9708915,-5.2595673,-0.2292108,-1.7768497,-3.713751,0.18159105,2.07239,-2.896225
classical.00097.au,classical,0.22232406,1494.1157444836929,1670.9244477348914,2780.841517965122,0.08592124915344428,-280.69504,122.728615,-14.389361,26.855831,1.3561702,5.9900985,-13.10404,3.3745,-11.545339,5.199524,-1.0487468,2.7539122,0.05728069,1.3524731,1.5121089,-2.217835,0.7808486,-3.965543,-9.139271,-6.930955
classical.00064.au,classical,0.1989258,1118.1087949480986,1944.7963016880992,1873.613670514464,0.04229906395123839,-498.72952,145.6749,46.519844,15.262437,3.0609848,-0.831217,-5.2151246,-6.20145,-3.8140423,0.083686754,2.7228127,2.2210474,0.23898764,-0.46107647,-0.87430763,0.58577746,3.283147,2.3089983,-2.5719666,-4.819585
classical.00035.au,classical,0.31926286,1016.2794101985551,1151.8816482152479,1823.6806391193402,0.06115495900251548,-319.77554,166.00961,-11.933087,27.254135,7.828892,1.7306112,-7.8568997,-2.4047613,-2.9073074,-2.5217152,-11.367482,-4.6084247,-4.49262,-7.452209,-5.5824847,-1.8696902,-1.2800488,-1.4267517,-0.48702464,-4.096602
classical.00001.au,classical,0.2150638,1360.4083538769637,1441.1438309855694,2387.2188981472523,0.0877715781008127,-324.05878,133.61005,-25.031101,24.567553,-11.933687,17.662527,-5.5306935,1.7166861,-10.56964,-0.8459786,-7.7981124,3.5223997,5.041735,1.3618335,3.0033457,-3.1248624,-4.2915335,0.5912183,2.8719728,0.36627045
classical.00050.au,classical,0.28615874,1170.0747483361945,1595.535984594608,2360.219061411571,0.049492898002128485,-449.59558,151.50778,-12.747926,44.27062,6.237076,4.0497656,-1.4823328,-1.6196432,-2.4910784,-4.2907896,-9.658143,-1.3399943,0.1514047,3.733019,5.2860107,1.2054178,-2.3038576,-4.1231203,-1.8158357,1.2345288
classical.00040.au,classical,0.25058645,1396.6912386576882,1525.3480955162795,2652.725625997726,0.0726431737374226,-358.6339,129.09256,-30.403177,19.887115,-10.385148,-0.6507228,-10.607766,1.5449034,-3.9749873,1.864258,-8.841997,-7.1680827,-8.213491,-5.940117,-0.11321667,4.2803454,8.969018,12.801988,14.686911,11.511354
classical.00011.au,classical,0.24305639,949.4608319703761,1112.2454130054753,1695.881411903783,0.06072601223877709,-385.24686,177.25679,-9.321699,24.37734,5.8331065,-4.560812,-6.349945,-6.98206,-4.130706,3.8517642,-0.35562003,-0.9341359,-3.6586468,-2.1045592,3.6465394,0.72225,-1.2262981,-0.7474155,2.7958648,1.5541766
classical.00025.au,classical,0.29734242,1184.0803873157924,1304.6038035798845,2139.1787313455397,0.068293993687113,-221.2629,173.33708,-37.462177,24.364592,-8.68842,3.388083,-12.841212,1.0831416,-15.32858,0.42499045,-9.622421,2.298098,-4.482634,0.36416572,-1.487534,1.8118337,0.22852914,-0.96671,-0.48761195,-6.2661138
classical.00074.au,classical,0.2374262,1359.9053069250142,1572.4529174510183,2568.6178012529026,0.07211672189434984,-289.79858,143.90932,-26.996054,24.07006,-1.147743,-6.2974935,-2.7453082,-3.5285683,-3.0213673,-3.146631,-7.257054,-1.6843587,3.07897,2.6862643,2.5350487,4.614131,2.376674,-1.2730501,-3.5417576,-2.806387
classical.00087.au,classical,0.2744335,876.875612596344,1108.4403221190107,1457.2078551301277,0.051046554518188854,-393.00836,190.79196,-13.32797,8.270544,1.545572,-11.078335,-11.245771,-14.003358,-10.618873,-9.392919,-4.6148124,-10.06831,-4.813956,-1.7492967,-4.6760283,-2.1284945,1.0194386,1.304686,-0.15830998,-1.4141718
classical.00054.au,classical,0.31946814,1712.4460758864275,1607.5340769983839,2833.4578664679275,0.11627820844620743,-106.191795,127.37362,-45.291435,31.271671,4.311938,-5.06877,-16.118933,14.687397,-7.904389,-1.2197808,2.9905052,17.46109,-4.0735474,1.7817732,0.5986869,4.6102576,-9.984091,-3.3434885,-3.0997667,1.9112874
classical.00005.au,classical,0.26858157,1431.42756079484,1558.3881491925488,2836.6578471180824,0.07523877406636997,-264.24734,138.14891,-30.094566,37.81559,-7.1737742,6.776308,-11.798505,4.7128506,-9.830426,5.849233,-9.574092,2.6678667,-4.7915354,-1.4049916,-2.0943425,2.984209,3.3614771,4.814611,1.7617614,-1.8267671
classical.00093.au,classical,0.22694792,1623.8593881098134,1551.6274336122924,2732.316811387384,0.10825822670762383,-207.34627,117.601685,-41.39534,13.248821,-1.6777154,15.513966,-10.356033,-1.8705038,-12.746047,7.0132804,-0.7721616,2.0636387,-8.267795,-1.4698226,-7.082921,0.93570185,-5.5408273,-8.498916,-1.4860443,5.3822813
classical.00031.au,classical,0.30315936,822.2634339911381,1136.142252883213,1433.449665459317,0.03945743336397059,-374.0324,172.46892,6.436845,20.105637,5.9068522,1.566088,-6.6984153,-1.198541,-0.27977458,0.32450816,-6.541102,-7.3073993,-7.326577,-10.216877,-6.144978,-2.427232,-2.670047,-2.2851613,-1.1556761,-3.8141735
classical.00060.au,classical,0.30524436,1803.6217556700267,1898.059828714824,3366.512976489938,0.10401637782991487,-166.4065,122.12823,-32.10651,16.68876,-5.3981514,-2.480009,-9.82796,-4.900783,-6.97722,-4.5700645,-6.660297,-5.4925838,-5.374864,-4.963047,-2.7914598,-3.193163,-4.082942,-3.5459955,-4.631451,-1.1728308
classical.00070.au,classical,0.2442393,1355.7979175630267,1615.509457444962,2522.4097473333495,0.07085595854295666,-321.18353,134.56213,-18.252363,22.190754,0.42409247,-3.8045397,0.49306905,-1.1445378,-1.8977933,-0.10311285,-2.7554963,0.5963899,2.4990613,0.30935007,1.679269,2.88445,2.0831113,1.1597692,-2.3928554,-3.4089952
classical.00021.au,classical,0.26676023,1371.2835660918865,1440.791445030641,2570.001126221459,0.07956679022349071,-278.21188,147.88774,-31.57807,20.365623,-9.584999,-6.243183,-13.607879,-0.66435367,-7.2735887,1.0241375,-11.754583,-0.9649532,-2.2219443,-0.57420427,1.875123,5.149712,2.6304474,0.8219377,-1.6470679,-0.10404477
classical.00083.au,classical,0.24466582,852.9122973003556,997.1419965234242,1401.2831932989068,0.05079296572658669,-338.8257,190.19807,-16.329573,3.6916776,-0.43897846,-8.891756,-10.386073,-16.370459,-13.287487,-10.788423,-8.6450405,-8.28463,-4.6191254,-3.7975733,-4.5461307,-3.6572278,-0.94370365,0.54229134,-0.26284567,-1.5603526
classical.00015.au,classical,0.21658365,1371.5609989669474,1562.1588995925958,2620.2841555001937,0.07575237640286378,-449.5371,124.95546,-19.871634,27.514565,-5.7687597,2.2000384,-6.5753465,10.608869,3.3657982,14.398616,1.9919376,5.2538776,4.4150586,5.0613437,7.1787796,6.201671,7.1623635,3.8378615,2.6019988,4.9400625
classical.00044.au,classical,0.25211322,1181.0215862992002,1411.5926414076798,2031.9960461312403,0.07170553768382353,-402.21555,154.03911,-15.219432,15.300229,-3.088477,-3.1902325,-9.787203,-17.31869,-12.307777,-7.9078827,-7.088668,-0.2848247,1.5523142,-1.4721153,-1.7416347,1.8519865,5.0342855,-0.7454245,-0.13665876,-2.8589218
classical.00055.au,classical,0.18656375,1079.4489813722362,1388.5558976974608,1764.672662599168,0.059341288941563465,-484.028,144.17664,1.399311,8.103259,4.9319897,-2.3225603,-2.747426,-6.8370304,-10.140659,-8.057535,-7.152664,-10.565808,-7.789401,-2.9571757,-0.26142812,4.3012733,5.2966127,0.18579759,-4.5301175,-1.8724103
classical.00004.au,classical,0.22317082,1705.7046109371413,1646.2929709871432,3175.7391300732875,0.1128666644494969,-259.90997,118.93929,-35.61185,31.977636,-16.529282,10.622128,-15.651278,7.435395,-5.812291,8.26793,-18.012741,-1.1968322,-6.3472652,2.7614515,-2.5925744,4.384808,-4.136895,-4.779473,-4.7723603,-4.6083226
classical.00092.au,classical,0.18116114,1807.46117803112,1439.0265663567986,3071.923091168005,0.13095801385932662,-299.6718,103.66907,-27.648277,51.020443,12.291652,16.507967,-10.935732,-0.89870393,3.8393993,12.954078,-12.395878,2.4552844,5.1836944,-0.73319405,-0.61102873,-1.1951188,5.918664,9.809742,-2.6670446,-3.08435
classical.00030.au,classical,0.27834892,1243.718020521897,1358.6253807099529,2353.1274376269835,0.06372448239164087,-315.64966,149.6717,-30.598152,23.223974,-8.700464,-10.105478,-15.734752,-4.0456996,-7.658757,0.04666393,-11.141925,-7.6687284,-5.8709536,-4.8573937,-5.141024,-5.4161024,-3.1731725,1.4509261,0.12802605,-4.178903
classical.00061.au,classical,0.28166983,1322.0264163532718,1590.2333285288778,2473.626708984375,0.07612614587364551,-274.42685,148.3745,-20.32709,21.803083,7.950628,3.786244,-2.2295399,-6.097595,-5.63047,-6.695998,-5.915319,-4.592368,-1.5406103,-3.0287368,-4.697145,-7.715003,-7.2125173,-5.4107504,-5.2469854,-5.27015
classical.00071.au,classical,0.2081129,1396.8242648287155,1574.218758301083,2615.0591870948624,0.07585706208881579,-269.66534,136.48387,-25.0126,26.390673,0.675733,-5.3815455,-1.1208974,-1.5107849,-0.1559451,-3.7792587,-9.279791,-3.146819,1.6409774,0.67620057,1.8984605,2.2312772,-2.1283166,-3.663708,-1.0741202,3.5301902
classical.00020.au,classical,0.26906455,1218.2905079495438,1353.6162242192163,2295.177788040586,0.0698128809500774,-300.93768,161.11116,-24.24414,27.965082,-2.8448296,2.3656626,-11.248684,0.21280748,-6.822386,6.087223,-8.132076,-1.8083247,-4.104602,-2.0456684,-1.5964372,0.6466487,1.4544137,-0.22109362,-1.2920837,-7.1005263
classical.00082.au,classical,0.28279743,1415.079210286846,1448.7435905958278,2489.5016129910023,0.08737929022349071,-264.03687,142.14725,-51.36072,5.0338387,-20.262505,-17.13011,-16.068241,-20.306543,-15.035515,-9.732967,-8.395368,-11.771166,-6.8785443,-4.600869,-2.0515704,-2.3752875,0.964473,3.0212677,1.3779567,5.553212
classical.00014.au,classical,0.23408577,1279.6145776785575,1370.574119507897,2389.5022176736647,0.0684731309258901,-324.59613,147.81468,-31.922857,27.394758,-4.4902134,-4.173857,-12.577784,-5.1337495,-7.733084,0.8345269,-8.187137,-0.8302454,1.007084,3.6663127,6.2048354,4.7068076,-0.04757511,-2.3404026,2.2322047,-0.55019087
classical.00045.au,classical,0.23627931,1175.77635010945,1502.5811648255053,1901.213503622049,0.0622955416747291,-170.87169,157.05333,-21.972237,5.248212,-4.0951505,-3.6859565,-8.814517,-4.855916,-7.8824162,-5.4114943,-9.368365,-6.6205916,-7.813977,-1.4581606,-3.5972126,-2.8627453,-3.917558,0.20200336,-3.4351766,-0.8327049
classical.00096.au,classical,0.29314244,1932.858343454793,1740.3550384062244,3573.061727517899,0.11752045339106038,-203.58717,111.19833,-51.526943,39.47595,-10.546443,11.894381,-13.180364,15.112911,-7.2858295,13.369073,-7.3013415,3.8365474,-3.7731276,5.291516,4.111487,6.6390133,2.993226,3.5397496,-3.3613868,-3.682384
classical.00065.au,classical,0.20716326,828.7544422717997,1325.839315786041,1013.4855382582721,0.047511806428986066,-421.72125,172.81633,28.094358,-2.5743659,-3.5710146,-4.8607426,-8.889904,-10.700828,-7.6892285,-7.963272,-7.3369927,-2.720299,-0.92076993,-4.2121863,-8.42082,-8.398377,-4.1314497,-0.4198785,0.08586494,-0.26202148
classical.00034.au,classical,0.27404577,1369.6275534158535,1465.9043702965848,2655.1172782023996,0.07356796028444272,-309.22638,138.64908,-29.71116,33.620068,-0.36660153,5.239733,-6.3274455,3.2676802,-6.717178,-0.6966081,-13.243365,-8.522911,-9.665677,-4.2991505,0.25418213,1.0258876,1.9058713,3.7182648,2.5559196,-4.928796
classical.00000.au,classical,0.25239107,1505.2990118015819,1558.95284909369,2717.0085706208883,0.09824505974264706,-268.15594,135.68958,-34.07063,25.630829,-12.969512,17.891945,-9.996482,5.6280513,-14.142415,7.4983516,-3.9615996,8.261255,-1.3529332,-0.3822579,1.031764,3.807187,-0.30379644,1.778557,0.89032745,-0.83788437
classical.00051.au,classical,0.38139427,1527.629815786948,2079.6637015965525,3220.8471906443497,0.06010507872968266,-230.24455,119.15129,-1.0509989,28.387917,10.00871,16.128838,4.791749,6.1909065,0.9473566,5.9125714,-1.1782744,3.5739598,-2.1003573,-0.9053668,-1.8504144,-0.0018976643,-2.7967,2.3362036,-1.4409001,2.739942
classical.00041.au,classical,0.26821297,1329.251894109989,1415.5428911584668,2462.126778522881,0.07881698372194272,-368.4409,124.27625,-31.578688,17.614763,2.323813,-5.951696,-11.808548,-5.548754,-5.406486,-1.304525,-8.4323225,-3.6182034,2.203685,-0.04795587,0.23725452,2.5096114,3.0935106,4.836787,6.2175684,8.726849
classical.00010.au,classical,0.24501508,1497.1966393032608,1570.5336251769963,2868.1493233601004,0.08621640987809598,-315.01276,128.72963,-28.92303,30.8376,-8.995137,7.980528,-9.847439,1.450484,-8.964623,6.052197,-3.3200495,7.604283,3.7933435,2.9327297,1.8383714,5.208351,1.0746672,0.14240438,-4.53605,-2.303605
classical.00024.au,classical,0.2533495,1253.174115939843,1371.5282340741614,2292.91113508006,0.07164771490421827,-223.13293,163.24034,-34.404713,24.170496,-10.289188,3.2278335,-12.866945,0.79577523,-14.27435,1.6620185,-10.140788,0.2466383,-4.540335,0.110148005,-2.866472,1.3488134,-0.3367841,-1.0594721,-1.0947912,-8.060089
classical.00075.au,classical,0.21742143,1171.7185034773229,1466.9316446723103,2235.9031464662344,0.0608847414376935,-412.9378,138.5332,-19.267677,34.15322,8.963804,-4.2960854,4.1621094,0.8861237,3.0757685,0.107535064,-4.0611296,3.7892735,5.924253,3.4918327,6.626801,6.7462993,2.4714715,-1.8811591,-0.062472127,2.7243557
classical.00086.au,classical,0.3121577,1356.373033141779,1494.742480051745,2496.7265693026798,0.07686121323529412,-283.4252,159.58241,-29.540638,18.552221,-9.888207,-3.4242804,-10.992088,-9.775557,-8.2961855,-4.2472496,-2.8618333,-5.9743223,-4.022138,-3.3484647,-3.3867211,-1.8592887,-0.44200602,1.8984973,-0.11611523,-2.816877
classical.00099.au,classical,0.33386263,1524.906760869059,1868.9219175847384,3325.1048935456174,0.08068318558920279,-378.72446,126.49417,-18.816746,42.88675,-14.29465,25.343916,-14.648359,18.693272,-10.193096,21.112942,4.447902,18.226377,-10.27583,8.955646,1.2109821,6.280481,2.5305846,4.3891945,1.7050616,9.986726
